Company,Year,Quarter,Sentence,Sentiment,Score,Topic 1,Topic 2,Keyword
Brinker International,2022,Q2,"""we don't think it's prudent necessarily to lock in on these prices,"" says Wyman t. Roberts .",positive,0.987250030040741,Pricing,Null,think prudent lock prices Wyman t. Roberts
Brinker International,2022,Q2,"""the banquet business performed much better than we had thought,"" says Wyman t. Roberts .",neutral,0.9930039048194885,Null,Null,banquet thought Wyman t. Roberts business performed
Brinker International,2022,Q2,"""the real bright spot in December from a consumer perspective was kind of what we saw with Maggiano's,"" says Joseph G. Taylor .",positive,0.7587111592292786,Null,Null,December consumer saw Maggiano perspective was was kind Joseph G. G. Taylor real bright spot
Brinker International,2022,Q2,"Vaccaro: turnover rates are coming down, but we're not going to be bashful about training .",negative,0.7597874402999878,Null,Null,Vaccaro turnover rates bashful training
Brinker International,2022,Q2,he says there's still a need for more team members to come back into the system .,positive,0.9878036975860596,Null,Null,need team members system
Brinker International,2022,Q2,"Raymond James & Associates, Inc. has a lot of confidence in going forward .",neutral,0.972970724105835,Null,Null,Associates Inc. Raymond James lot of confidence
Brinker International,2022,Q2,a pre-COVID trend suggests that hours per store might be down 4% to 5% .,negative,0.9932262301445007,Null,Null,suggests hours store % % pre-COVID trend
Brinker International,2022,Q2,"""there's nothing better than a restaurant running at full capacity, full volume and doing it with the sales,"" says Mika Ware .",positive,0.8711227178573608,Null,Null,nothing restaurant sales full capacity full volume Mika Ware
Brinker International,2022,Q2,"Vaccaro: ""it's hard sometimes to see the line of sight because it gets a little blurry""",positive,0.6077260971069336,Null,Null,Vaccaro little blurry line of sight
Brinker International,2022,Q2,the good news is those are becoming less of an issue as we get fully staffed and trained .,positive,0.7809967398643494,Null,Null,issue staffed good news
Brinker International,2022,Q2,overall incentive comp is probably down a little bit relative to where it was in prior year .,negative,0.9835767149925232,Null,Null,relative little bit prior year overall incentive comp
Brinker International,2022,Q2,"but growth in G&A is still in line, probably towards the lower end of it .",neutral,0.9914398193359375,Null,Null,growth G line towards end
Brinker International,2022,Q2,Joseph G. Taylor executive VP & CFO It really was across a number of different areas .,positive,0.9935904741287231,Null,Null,executive VP CFO number Joseph G. G. Taylor different areas
Brinker International,2022,Q2,"maggiano banquet revenues come back, gift card revenues also up .",neutral,0.9933892488479614,Null,Null,maggiano banquet revenues gift card revenues
Brinker International,2022,Q2,only very few negative numbers flowing through that piece of the equation .,positive,0.9808189272880554,Null,Null,piece equation negative numbers
Brinker International,2022,Q2,"""the chili's really is a suburban, exurban smaller market footprint,"" says Joseph G. Taylor .",positive,0.99561607837677,Sustainability,Null,chili suburban exurban market footprint Joseph G. G. Taylor
Brinker International,2022,Q2,"maggiano's has had a nice quarter, but generally speaking, very little urban .",positive,0.9925294518470764,Null,Null,maggiano nice quarter
Brinker International,2022,Q2,"Wyman T. Roberts CEO, President & Non-Independent Director Yes .",positive,0.9945799112319946,Null,Null,CEO President Wyman T. T. Roberts Non-Independent Director Director Yes
Brinker International,2022,Q2,"good news is getting better across the board, says jared garber at goldman st. johnson .",neutral,0.9931748509407043,Null,Null,board good news jared garber garber at goldman st. johnson
Brinker International,2022,Q2,he asks if there's a way for restaurants to get their bang for their buck in a mall parking lot .,positive,0.9945224523544312,Null,Null,asks way restaurants bang buck mall parking lot
Brinker International,2022,Q2,"""it's not as easy in mall parking lots because you don't have the dedicated spaces,"" he says .",positive,0.8485708236694336,Null,Null,mall parking lots spaces
Brinker International,2022,Q2,Joseph G. Taylor executive VP & CFO is really excited about what the development team is doing .,neutral,0.762130618095398,Null,Null,executive VP CFO development team Joseph G. G. Taylor
Brinker International,2022,Q2,"""i think we'll be definitely over 20 units in the fiscal year, but continuing to maintain,"" he says .",neutral,0.8422867059707642,Null,Null,i think units maintain fiscal year
Brinker International,2022,Q2,he's also real excited for what we're seeing as we open these new restaurants .,neutral,0.6180084943771362,Null,Null,new restaurants
Brinker International,2022,Q2,newer concepts like 3 for $10.99 and the meal for 2 are being tested in new york .,positive,0.984786331653595,Null,Null,newer concepts meal new york
Brinker International,2022,Q2,the company hasn't updated as it understands more of these opportunities .,positive,0.9919758439064026,Null,Null,company understands opportunities
Brinker International,2022,Q2,"it's been interesting to watch the dynamics in casual dining and throughout the industry, both in fast food .",positive,0.9851047396659851,Null,Null,watch dynamics industry fast food casual dining
Brinker International,2022,Q2,"the mix, to your point, is holding solid.",neutral,0.8914352655410767,Null,Null,mix point
Brinker International,2022,Q2,we have priced our value platforms this year .,positive,0.8957492709159851,Pricing,Null,value platforms year
Brinker International,2022,Q2,"we're looking at new ways to position our brands, specifically Chili's on value .",positive,0.8602533936500549,Null,Null,position brands Chili value new ways
Brinker International,2022,Q2,pre-COVID levels from an hourly perspective have come down fairly dramatically .,negative,0.979510486125946,Null,Null,pre-COVID levels perspective
Brinker International,2022,Q2,the new training platform where we trained virtually puts a lot of pressure on managers .,negative,0.5786174535751343,Null,Null,puts managers new training platform lot of pressure
Brinker International,2022,Q2,"if they're trained well, they stay longer and they get through that first 30, 60 days .",positive,0.911672830581665,Null,Null,stay longer days
Brinker International,2022,Q2,"Wyman T. Roberts CEO, president & non-independent director: retention goes up when server earnings go up .",neutral,0.7442378997802734,Null,Null,CEO president retention Wyman T. T. Roberts non-independent director server earnings
Brinker International,2022,Q2,"he says we have great metrics by server, by runner as to how they're using the system .",neutral,0.6430953741073608,Null,Null,server runner system great metrics
Brinker International,2022,Q2,"""it's critically important for us to get the system,"" he said .",positive,0.9886198043823242,Null,Null,system
Brinker International,2022,Q2,Wyman T. Roberts is still in the solid 30% range on off-premise takeout and delivery .,positive,0.5492650866508484,Null,Null,% takeout delivery Wyman T. T. Roberts range on off-premise
Brinker International,2022,Q2,we're going to be exclusive to just 1 third-party distributor .,positive,0.9875907897949219,Outsourcing,Null,third-party distributor
Brinker International,2022,Q2,delivery continues to be in that mid-teens .,positive,0.9931585192680359,Null,Null,delivery mid-teens
Brinker International,2022,Q2,maggiano's delivery piece continues to be a real strong driver for them .,neutral,0.9761148691177368,Null,Null,maggiano delivery piece real strong driver
